video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
tvdhGZNCWcY,I opened a NEW Clothing store !! *New Business*,"Follow the link and start earning on Pocket Broker. Use the promo code while registering FUKRA100 to boost your first deposit by 100%!
https://luckypocket.click/pocket?inf=FUKRA100&number=1_1&int=1

Follow me on Instagram for updates ➞  https://instagram.com/fukra_insaan?igshid=jytojomgh8j4

Join my discord server ➞https://discord.gg/Es7PVh4BAK

My second youtube channel ➞ https://youtube.com/channel/UCi5kSELjaJWmnBKPXkTcxsA

My twitter ➞ https://twitter.com/AbhishekMalhan4?s=09",2024-08-31T08:27:29Z,UClfos9f7uDdoun8ZyE9jYFg,Fukra Insaan,24,"['fukra insaan', 'triggered insaan', 'wanderers hub', 'fukra insaan live', 'malhan family', 'fukra insane new video', 'fun', 'make money']",PT17M46S,hd,false,3126676,253433,0,0,10356
3n6UiQl9bgo,Car Purchase before Wedding | Diya Krishna | Ozy Talkies,#ozytalkies #diyakrishna #aswinganesh,2024-09-01T05:51:21Z,UC7xWRuUfVSaNxmqovT2xuug,Ozy Talkies,22,[],PT21M47S,hd,false,724479,17833,0,0,773
lKVfMFWrvjY,Restaurants vs Street Food - Part 2 | Funcho,"After a very long time, we have made a video just like OLD FUNCHO STYLE. 
Sorry for not being regular. We just lack a little bit of motivation. Nothing motivates us more than your love for our video. Please shower your love for this video. Like button tod do👍comment section bhar do. 
Keep loving us; we will be back soon with another banger video ♥️ 
Let us know your favorite parts from the video in the comments below.

Restaurants vs Street Food - Part 1
https://youtu.be/2WEoW_ItjnA?si=6wURQMBIvOahuqBn

𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 𝗜𝗡𝗦𝗧𝗔𝗚𝗥𝗔𝗠 -
Funcho - https://www.instagram.com/funcho/
Shyam Sharma - https://www.instagram.com/shyam_sharma/
Dhruv Shah - https://www.instagram.com/shahdhruv1994/ 

𝗙𝗢𝗟𝗟𝗢𝗪 𝗧𝗛𝗘 𝗧𝗘𝗔𝗠 -
DOP -
Prathamesh Vyas -  https://www.instagram.com/pratham_vyas   

Editor -
Zenith Sandil - https://www.instagram.com/zenith_sandil    

In this video:
Dhruv Shah, Shyam Sharma, Zenith Sandil, Vinesh Pandit, Akash Dubey.

Location Courtesy:
Prasad Food Divine, Virar
Ajit - Sachin Sandwich Corner, Virar


𝙎𝙃𝙊𝙍𝙏𝙎 𝘾𝙃𝘼𝙉𝙉𝙀𝙇  -   @FunchoShortsOfficial 
𝙑𝙇𝙊𝙂 𝘾𝙃𝘼𝙉𝙉𝙀𝙇 -  @DhruvShyamVlogs",2024-09-01T08:29:58Z,UCB_l9j53BhS-UNxXO4y282A,Funcho,23,"['funcho', 'funny videos', 'viral videos', 'comedy videos', 'sketch comedy', 'indian funny videos', 'funyy viral videos', 'indians funny', 'dhruv & shyam', 'daily fun videos', 'indians funny videos', 'indians vines', 'vines funnny', 'comedy vines', 'shyam sharma', 'dhruv shah']",PT12M27S,hd,false,690434,56665,0,0,3866
IhY9xhXWT2M,"Kadhaipoma'2 | Chapter - 7 | Thodu Vaanam with English Subtitles| Ft NP, Preetha |BlackSheep Studios","Kadhaipoma'2 | Chapter - 7 | Thodu Vaanam | Ft NP, Preetha | BlackSheep Studios
#kadhaipoma2  #thoduvaanam #chapter7 #blacksheepstudios #np #preetha #love #loveseries 

Artist 
https://www.instagram.com/narendraprasath_np?
https://www.instagram.com/itspreetha_official?

Director
https://www.instagram.com/hariharran_babu?

Cinematographer
https://www.instagram.com/vijayfredrick_secrets?

Edit
https://www.instagram.com/editor_tamil?

Music
https://www.instagram.com/manikandan_murali?

Direction Team
https://www.instagram.com/delvinrohith?
https://www.instagram.com/words_of_madhesh/
https://www.instagram.com/arunantony_75?
Sivalingam

Cinematography team
https://www.instagram.com/yuvaraj_dop?
https://www.instagram.com/m.a.n.i.g.a.n.d.a.n?
https://www.instagram.com/karthik_marimuthu_official?

Music Team
https://www.instagram.com/manikandan_murali?
https://www.instagram.com/arunvallalar?
https://www.instagram.com/ajithvo_?

Sound Engineer
Dinesh D

DI
https://www.instagram.com/i_color_ist?

Designs
https://www.instagram.com/shalomkingsoffl?

Social Media 
https://www.instagram.com/anbu_ak__?
https://www.instagram.com/gokul.t__/

Makeup 
https://www.instagram.com/azalea_makeover_divi/
___________________________________
This Video May Include Promotional Contents. Blacksheep shall not be liable for any direct, indirect or consequential losses occured out of the contents in the ad. Therefore , use of any information from the ad is at viewer’s own risk.
___________________________________
Blacksheep Value OTT:
Download Blacksheep Value App Playstore Link : https://rb.gy/fj5hfm

Download Blacksheep Value Appstore Link : 
https://apple.co/3QVKe9I

**********************************

BlackSheep Studios is another venture from Team Blacksheep.
2016 is where it all started. With just a single subscriber and a bunch of creative atti who wanted to bring out the best of entertainment and Blacksheep is the product. The exclusive shows and interesting webseries and vlogs captivated the hearts of the audience which later positioned Blacksheep as the face of Youtube record setters! We have always created a trend and have been a frontrunner in this sector. Branching out to various sister channels and many new innovative ideas, Blacksheep has seamlessly and is incessantly working to provide the best of entertainment with our very own BS Faces who are in each and every household. 
___________________________________
Watch our other channels 
Blacksheep : https://www.youtube.com/c/BlackSheepTamil
Blacksheep Go : https://www.youtube.com/channel/UCkLHrdpCoa_jIgySl1a02tQ
Blacksheep Cinemas : https://www.youtube.com/channel/UC4cgYeDhc_jmP9Nf2zESowg
.
Website : blacksheepindia.com 
Contact : 044-69095023 , 044-69095055
Mail Id : reach@blacksheepindia.com
___________________________________

In Association with DIVO - Digital Partner
Website - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook - http://www.facebook.com/divomovies
Twitter - https://twitter.com/divomovies",2024-08-31T12:46:42Z,UCKoQ57VjNbcx9LEfVvTLBdQ,BlackSheep Studios,24,"['BlackSheep', 'BlackSheep Studios', 'BlackSheep Studios channel', 'web series', 'tamil web series', 'series', 'web series tamil', 'tamil series', 'kadhaippoma season 2', 'kadhaipoma season 2', 'kadhaippoma', 'kadhaipoma', 'short film tamil', 'kadhaippoma season 1', 'np preetha short film', 'kathaipoma episode', 'kadhaipoma season 1', 'love series', 'trending', 'Kadhaipoma season 2', 'NP', 'preetha', 'kadhaipoma series', 'love', 'np preetha', 'love tamil series', 'imaye imaye', 'imaye imaye series', 'chapter 7', 'kadhaipoma part 7', 'teaser']",PT23M17S,hd,true,584830,41196,0,0,1178
G3fDgTwClGY,WUKONG PLAYS  CARRYMINATI,"The PRESTIGE MEMBER OF THE HOMO-BAKCHODIAN SOCIETY:
GO TO▶️https://www.youtube.com/channel/UC0IWRLai-BAwci_e9MylNGw/join 

For Business related queries: workforcarry@gmail.com
CarryMinati Channel► https://www.youtube.com/user/AddictedA1
Instagram► https://www.instagram.com/carryminati/
Facebook ► https://www.facebook.com/CarryDeol/
Snapchat► heyAjey
Twitter ► https://twitter.com/CarryMinati
Discord▶ https://discord.gg/Carryislive

PC Specs
Processor: AMD Ryzen 9 5900X (12Core, 24 Threads, Upto 4.8 Ghz)
Motherboard: ASUS CROSSHAIR-VIII-Formula
RAM: 32 GB G.Skill Trident Z Neo RGB DDR4 4000MHz 
Graphic Card: MSI GeForce RTX 3090 Suprim 24 GB
SSD: 1TB Samsung 980 PRO GEN4 NVMe m.2 SSD
Power Supply: Antec HCG1000W 80+
CPU Cooler: Lian Li Galahad 360 Black
Cabinet – Lian LI O11 Dynamic Razer Edition

About CarryMinati: Youthoob certified member

That's all Folks!",2024-09-01T14:00:13Z,UC0IWRLai-BAwci_e9MylNGw,CarryisLive,24,"['CarryMinati', 'Carryminati gaming', 'carrisLive', 'Gaming', 'Livestream', 'carryminati life', 'carryminati vlog', 'carry', 'carryminati bts', 'carry bts', 'carry vlog', ""carry's life""]",PT8M30S,hd,false,640156,68536,0,0,2185
AAq06bS8UZM,Golden Sparrow Lyric Video | Dhanush | Priyanka Mohan | Pavish | Anikha | GV Prakash #NEEK,"#nilavukuenmelennadikobam #goldensparrow #dhanush #priyankamohan #pavish #anikha #gvprakash #neek 

Singers : Sublahshini, G V Prakash Kumar, Dhanush,Arivu
Music - G V Prakash Kumar
Lyrics - Arivu
Programmed by Ganesan S
Indian percussions : Karthik Vamsi, Kaviraj
Recorded by Ashwin George John at Sounds Right studio, Chennai
Recorded, Mixed and Mastered by Jehovahson Alghar, Divine labs 
Assistant Sound Engineer : Roopash Tiwari, Divine labs 
Divine labs Musicians Assistant : P Rajamurugan  

Listen to “Golden Sparrow (From ""Nilavuku En Mel Ennadi Kobam"")""(Wunderbar Films)”song on your favorite streaming platforms :-  

Spotify - https://spoti.fi/3ALlZps

JioSaavn - https://bit.ly/3Z4MBMo

Apple Music - https://apple.co/3AHpM7p

Amazon Music - https://amzn.to/3AKFi2g

YouTube Music - https://bit.ly/3X8kvNp

Wynk - https://bit.ly/3Z3fVTm
 
iTunes - https://apple.co/3AHpM7p

Gaana - https://bit.ly/3X4NUs6

Insta - https://www.instagram.com/reels/audio/1045455769849594/

Wunderbar Films Pvt Ltd presents Nilavuku En Mel Ennadi Kobam
Starring: Pavish, Anikha Surendran, Priya Prakash Varrier, Matthew Thomas, Venkatesh Menon, Rabiya Khatoon, Ramya Ranganarhan 
Director: Dhanush 
Produced by : Kasthoori Raja & Vijayalakshmi Kasthoori Raja 
Banner : Wunderbar Films Pvt Ltd
Music : G.V Prakash Kumar 
Editor : G.K Prasanna 
DOP : Leon Britto
Art: Jackie
Visual Director & Costume Designer: Kavya Sriram 
Publicity Design: Kabilan 
Production Controller: D.Ramesh Kuchirayar
Executive Producer: Sreyas Srinivasan


Wunderbar Films Official FB Page: http://bit.ly/WunderbarFilmsfb
Wunderbar Films Official Twitter: https://twitter.com/WunderbarFilms
Follow us on Instagram : https://www.instagram.com/wunderbarfilms/

In Association with Divo
FB : https://www.facebook.com/divomovies/
Twitter : https://www.twitter.com/divomovies/
Instagram : https://www.instagram.com/divomovies/
Telegram : https://t.me/divodigital",2024-08-30T12:30:09Z,UCIx3RWYwikMlDiJeCEUbfEA,Wunderbar Films,10,"['Wunderbar Studios', 'Wunderbar Films', 'Dhanush', 'NEEK Official Motion Poster', 'Nilavuku En Mel Ennadi Kobam', 'Pavish', 'NEEK', 'Anikha Surendran', 'Priya Prakash Varrier', 'Written & Directed by Dhanush', 'Mr.D', '#NEEK - Official Motion Poster', 'NEEK Directed by Dhanush', 'Neek 1st single', 'Priyanka Mohan', 'Dhanush direction', 'Arivu', 'GV Prakash', 'Golden sparrow', 'Neek 1st single golden sparrow', 'Golden sparrow song', 'Golden sparrow lyrical video', 'Golden sparrow video song', 'Golden sparrow Neek single', 'dhanush']",PT3M51S,hd,false,4978863,100355,0,0,2328
IylEa08HLKM,Venkat Prabhu Interview With Baradwaj Rangan | The GOAT | Conversations | Part 1,"Director #venkatprabhu, in this part 1 conversation with Baradwaj Rangan, talks about #greatestofalltime, #vijay's USP, why #custody, #suriya's #mass failed, how he met #vijay for the first time, the working process with #thalapathyvijay, writer's block, #maanadu, and a lot more!

Venkat Prabhu Interview With Baradwaj Rangan | The GOAT | Conversations | Part 1

#TheGOAT #ThalapathyVijay #archanakalpathi  #VenkatPrabhu #YuvanShankarRaja 
--------------------------------------------------------------------------------------------------------

Credits :-
Camera Team  - Murali Krishnan, Naveen Ramesh, Surya Prakash
Director - Pravin Kathiravan
Editor - V.P. Ragavendra

--------------------------------------------------------------------------------------------------------

GT Holidays - South India's No.1 Travel Brand.
For vacation enquiries call +91 9940882200 
Website : https://www.gtholidays.in

#galattaplusreview  #Baradwajrangan #Baradwajranganreview 
--------------------------------------------------------------------------------------------------------

In Association with Divo :

Website   - http://web.divo.in/
Instagram - https://www.instagram.com/divomovies/
Facebook  - http://www.facebook.com/divomovies
Twitter   - https://twitter.com/divomovies",2024-09-01T15:04:48Z,UCTTUsQJAdGSd2mMsGGfvzhQ,Galatta Plus,24,"['Baradwaj Rangan', 'Baradwaj Rangan Interview', 'Baradwaj Rangan Review', 'Galatta Plus Interview', 'BR Movie Review', 'The GOAT', 'Thalapathy Vijay', 'Venkat Prabhu', 'Yuvan Shankar Raja', 'Archana Kalpathi Interview', 'Archana Kalpathi', 'Prashanth', 'Prabhudeva', 'Meenakshi Chaudhary', 'Yogi Babu', 'The Greatest Of All Time Trailer', 'The Greatest Of All Time Songs', 'GOAT Songs', 'GOAT Trailer']",PT37M21S,hd,false,273588,10205,0,0,399
zRX9XAuXY24,Panivizhum Malar Vanam | 2nd to 6th September 2024 - Promo,"பனி விழும் மலர்வனம் - திங்கள் - வெள்ளி, மாலை 6 மணிக்கு நம்ம விஜய் டிவி ல.. #PanivizhumMalarVanam #VijayTV #VijayTelevision",2024-09-01T04:30:25Z,UCvrhwpnp2DHYQ1CbXby9ypQ,Vijay Television,24,"['PanivizhumMalarVanam', 'New Fiction', 'New Serial', 'Fiction', 'தமிழ்', 'விஜய்', 'டிவி', 'தொலைக்காட்சி', 'Vijay', 'Star', 'Vijay TV', 'Star Vijay', 'Star Vijay TV', 'தொலைகாட்சி', 'Tamil TV', 'Tamil Shows']",PT40S,hd,false,2389909,36870,0,0,576
t14j6XVGCSo,Attach (Music Video) Sidhu Moose Wala | Steel Banglez ft Fredo,"Sidhu Moose Wala & Steel Banglez Present

Attach

Stream and Download here : https://orcd.co/attach_single

Artist/Lyrics - Sidhu Moose Wala ft Fredo
Music - Steel Banglez & JB Productions 
Music Mixed By - Damjan Blažun & Steel Banglez
Director - Steel Banglez & Jeff
Executive producer - Steel Banglez
DOP - Sam Mahi 
DOP FREDO SCENE - Toxictv
1st AD/Focus Puller  - Sukh Sanghera 
AD - David Owusu Afriye 
Lighting Gaffer- Mandeep hundal 
Editor - Marta Strauss & Steel Banglez 
Production Company - Gifted Music
Promotions - Gold Media Entertainment

Socials
Instagram : Sidhu_Moosewala

Instagram : Steelbanglez
YouTube : SteelBanglez
TikTok : officialsteelbanglez
Twitter : @steelbanglez
Snapchat : steelbanglez

Instagram : @fredo",2024-08-30T04:30:08Z,UC9ChdqQRCaZmTCwSJ49tcbw,Sidhu Moose Wala,10,"['sidhu moosewala', 'sidhu moosewala latest song', 'sidhu moosewala leaked songs', 'sidhu moosewala official videos', 'sidhu moosewala official song', 'latest punjabi song 2020']",PT5M6S,hd,false,16716914,1392823,0,0,265933
e_xDsMndNCY,What is NASA Searching for in DEEP SEA,"Teeth aligners by toothsi close teeth gaps and straighten crooked teeth. Book your FREE teeth scan now - https://toothsi.makeo.app/3MpQeoF
Discount Code: GET24TS

What is NASA searching for in the deep ocean? Yes, what secrets lie 10 km beneath the ocean's surface that NASA is desperately trying to uncover?

Few people know that just off the coast of Florida, at a depth of 20 meters in the ocean, lies the world's only underwater lab called Aquarius Reef Base. Every year, NASA sends 5-6 researchers and astronauts—yes, astronauts—to this lab for several weeks as part of a special project called Project NEEMO (NASA’s Extreme Environment Mission Operations). These NASA scientists are referred to as ""Aquanauts."" But that's not all. NASA also has an autonomous underwater vehicle named ORPHEUS, which is diving 10 km deep into the ocean to conduct research. But why is a space agency like NASA working in the depths of the ocean? After all, the U.S. has a separate organization, NOAA (National Oceanic and Atmospheric Administration), specifically for ocean research.
What is so urgent that a 2-month deadline has been set? Let's try to understand what's going on in the minds of NASA scientists and whether we should be concerned about it.

Follow me on Instagram → https://instagram.com/gauravzthakur

Follow me on X → https://x.com/gauravzthakur?s=11",2024-09-01T07:30:38Z,UC00ifCvU8YOOzbL3RdiSTDw,GetsetflySCIENCE by Gaurav Thakur,28,"['nasa', 'underwater mission', 'space', 'technology', 'mission', 'deep sea', 'ocean', 'marine biology', 'deep sea creatures', 'moon', 'mars', 'science', 'research', 'physics', 'scientific', 'aliens', 'marine life', 'deep sea exploration', 'sea monsters', 'deep ocean', 'mariana trench', 'deepest point of ocean', 'evolution', 'tech', 'latest tech', 'getsetflyscience', 'gaurav thakur', 'nasa underwater mission', 'nasa deep sea mission', 'nasa new mission', 'elon musk', 'underwater alien', 'nasa mission']",PT18M1S,hd,false,1151972,50986,0,0,2223
hPjaNrC_3c8,How I met my future wife🥰❤️,"Want to send me some goodies? Here’s my address ;)

➤ Karthik Surya Productions
TC 8/2780, Gowri Nandanam, Chellamangalam, Powdikonam P.O, Trivandrum, Kerala 
Pin:695588.

➤ Follow me on social media
* https://www.instagram.com/karthiksury...
* https://www.facebook.com/passionuntold/
* https://www.instagram.com/karthiksury...
* karthiksuryavlogs@gmail.com

➤ Editing:
*  https://www.instagram.com/nithinomer  
*  https://www.instagram.com/dopjoby  

➤ My Tags
 #karthiksurya  #dare2dream",2024-08-30T14:49:38Z,UCkJfmb163NsCn5RilDm7Q6g,Karthik Surya,22,"['karthik surya', 'malayalam vlog', 'kerala', 'kerala vlog', 'trivandrum', 'ernakulam', 'malayalam entertainment', 'entertainment', 'comedy', 'peoples and blog']",PT12M35S,hd,false,1215229,58659,0,0,1877
jxx-hX2Fqc8,"EXCLUSIVE: Tharun ❤️ Sonal Love Story | Tharun Sudhir, Sonal Monteiro, Nenapirali Prem | Anushree","Exclusive full video of our Sandalwood's newly married couple, Tharun Sudhir and Sonal Monteiro and along with them our special guest Lovely Star Pream. Get ready for the Lovely and Hilarious Interaction with the Love to officially Married Couple. 

#AnushreeAnchor #TharunSudhir #SonalMonteiro #NenapiraliPrem #anushree 

____________________________________________________

Follow me on - 
Facebook: https://www.facebook.com/AnchorAnushree/
Instagram: https://www.instagram.com/anchor_anushreeofficial
Twitter: https://twitter.com/anushreevj

____________________________________________________
Marketing by Creative Guyz
[https://www.facebook.com/CreativeGuyz]
[https://www.instagram.com/Creative_Guyz]

____________________________________________________
Digital Partner: Divo

In Association with Divo
https://www.facebook.com/DivoKannada/
http://www.facebook.com/divomovies
https://twitter.com/divomovies",2024-08-29T12:39:00Z,UCwYtWLSX11QpRCJSYNpHyKA,Anushree Anchor,24,"['Anchor anushree', 'anushree anchor', 'anushree anchor channel', 'anushree anchor interview', 'anushree anchor youtube', 'kannada movie', 'new kannada movie', 'anushree interview', 'movie interview', 'anushree', 'anushree latest interview', 'Kannada movie', 'Tharun Sudhir', 'Sonal Monteiro', 'Nenapirali Prem', 'love', 'love story', 'married couple', 'newly married couple', 'sandalwood married couple', 'sandalwood love story', 'tharun weds sonal', 'tharun sonal wedding', 'thraun sonal love story', 'tharun sonal interview']",PT56M2S,hd,false,1866516,75260,0,0,1558
PcC_IJDFJ68,"KOUTRUK UPDATE: NUPI AMA LEIKHIDRE, MACHA NUPI SOKLE","Thanks for watching.

FOLLOW US ON TWITTER: https://twitter.com/TOMTV2019
TOM TV ENTERTAINMENT: https://www.youtube.com/channel/UCPawd2btP3rnlThEVYrTWtQ?view_as=subscriber
You can also watch our previous News: 

Please send us the feedback at timesofmanipurtom@gmail.com

#TOMTV #TOMTVManipuriNews #TOMTVEnglishnews #SuperfastNews
#MorningTalk #TOMTVENTERTAINMENT

NOTE: **THIS CONTENT IS COPYRIGHT TO ""TOMTV -YOUTUBE CHANNEL""
Any unauthorized upload, reproduction, or redistribution of this material is not allowed.**",2024-09-01T11:23:14Z,UC6pKF6E2uiibwr_3CcvNnww,TOM TV,25,"['TOM', 'TV', 'News', 'SUPERFASTNEWS', 'MANIPURI NEWS', 'ENGLISH NEWS', 'TOMTV', 'TOMTVLIVE', 'MORNING HEADLINES']",PT4M17S,hd,false,172092,3653,0,0,278
Jr0fIGxKFO0,I OPENED A SCHOOL IN MINECRAFT!,"So Today, I Opened a SCHOOL in Minecraft... But the question is, can I beat the other TOP Schools and Become the No.1 School in this City? Well, you just watch how I figured it out 💀

LIKE KAROO PLSS 🥺

ye padh reh ho toh niche comments me #proboiz likho, heart dunga :)

FOLLOW ME :
Instagram - https://www.instagram.com/proboiz_95
Twitter - https://twitter.com/proboiz95

Business Inquiry - proboizofficial@gmail.com

About me: I am Paresh, Aka ProBoiz and I make gaming videos that will surely make your day! So if you enjoyed watching this videos then SMASH that Like button :D",2024-08-30T09:54:19Z,UCSncGB_s0tuWN-4l-58mmvQ,ProBoiz 95,20,"['minecraft', 'minecraft skit', 'minecraft school', 'minecraft but', 'minecraft but mod', 'minecraft opened a school', 'opening school in minecraft', 'school', 'school in minecraft', 'proboiz', 'proboii', 'proboiz 95']",PT23M23S,hd,false,1960901,56632,0,0,5218
02rjMt5SLOk,HIGHLIGHTS | Real Madrid 2-0 Real Betis | LaLiga 2024/25,"Real Madrid beat Betis at the Santiago Bernabéu stadium ahead of the international break. A great second half saw Ancelotti's side put the game beyond doubt. Mbappé stole the show, scoring his first brace for Real Madrid and coming off to a standing ovation when he was replaced by Modrić. His first goal came with a first-time finish following a stunning back-heel assist from Valverde, and his second came from the penalty spot after Vini Jr had been brought down.
#LaLigaHighlights | #RealMadridRealBetis 

🆕📺 RM PLAY: play.realmadrid.com

🎥  SUBSCRIBE | SUSCRÍBETE:
YOUTUBE: https://www.youtube.com/subscription_center?add_user=realmadridcf

📱 FOLLOW US | SÍGUENOS:
INSTAGRAM: https://instagram.com/realmadrid
TIKTOK: https://www.tiktok.com/@realmadrid
TWITTER: https://twitter.com/realmadrid
TWITCH: https://www.twitch.tv/realmadrid
SNAPCHAT: https://snapchat.com/add/realmadrid
FACEBOOK: https://facebook.com/realmadrid

💳 BECOME A MADRIDISTA | HAZTE MADRIDISTA:
https://bit.ly/become_a_madridista_YT",2024-09-01T22:38:14Z,UCWV3obpZVGgJ3j9FVhEjF2Q,Real Madrid,17,"['Real Madrid', 'Madrid', 'Real Madrid CF', 'Madridistas', 'Santiago Bernabéu', 'Bernabéu', 'Hala Madrid', 'Carlo Ancelotti', 'レアル・マドリード', 'ريال مدريد', '레알 마드리드']",PT3M48S,hd,false,1570282,60359,0,0,1744
T-8-h8TrOfU,Easily 3 Star Just Roll With It Challenge (Clash of Clans),"How to 3 Star the Just Roll With It Challenge in Clash of Clans. Judo Sloth provides a simple tutorial for the new event attack. This attack showcases the New TTRPG Hero Skins and Decoration for the September Gold Pass. Thank you for using code judo to support the channel. Best of luck with your 3 stars!

Suggested Video:
I Beat Clash of Clans with a Level 1 Account: https://www.youtube.com/watch?v=x7xvfRksDmw

Join 'The Dojo' to gain Exclusive Perks by becoming a Member of the Judo Sloth Gaming YT Channel: https://www.youtube.com/judosloth/join

Thank you for using Code 'Judo' in Clash of Clans to support me.
Supercell Store: https://store.supercell.com/en?boost=judo 
In Clash of Clans: https://bit.ly/CodeJudo

My Clash of Clans Playlists
Clash Explained: https://bit.ly/ClashExplained
Base Upgrading Advice: https://bit.ly/UpgradeBase
Tip for Everything Series: https://bit.ly/TipsForEverything

Watch my Livestreams on Twitch and Facebook:
TWITCH ► https://www.twitch.tv/judo_sloth
FACEBOOK ► https://www.facebook.com/JudoSloth

Follow me on Social Media:
TWITTER ► https://twitter.com/JudoSloth
INSTAGRAM ► https://www.instagram.com/judosloth
DISCORD ► https://discord.gg/JudoSloth

#ClashOfClans #CoC #ClashOfClansEvent

► Judo Sloth Gaming is a mobile gaming channel focused on Clash of Clans. You will see a variety of videos focused on being Educational but Entertaining! You will find Informational Guides on Everything in CoC. Attack Strategies, 3 Star Attacks, Farming or Upgrade Advice, Lets Play and Update News - you'll want to Subscribe to see it all. Clash On!",2024-09-01T08:00:16Z,UC85aYbNSFjsJdxfpxgQr8tA,Judo Sloth Gaming,20,"['clash of clans', 'coc', 'clash of clans gameplay', 'clash of clans attacks', 'clash of clans strategy', 'judo sloth', 'just roll with it challenge', 'ttrpg coc', 'clash of clans rpg', 'coc rpg', 'new event attack', 'coc event attack', 'clash of clans event attack', 'just roll with it tutorial', 'just roll with it coc', 'clash of clans just roll with it', 'how to 3 star just roll with it attack', '3 star event attack', 'just roll with it strategy', 'just roll with it guide', 'just roll with it 3 star']",PT2M52S,hd,false,433668,13211,0,0,610
x1HMTr0mp8U,skibidi toilet 77 (part 2),"cameramen 3.0 arrived to avenge their brothers

full-screen version

screams by steak ;)
music by Valve and Joel Nielsen

Respectful assets used in the video:
map - https://steamcommunity.com/sharedfiles/filedetails/?id=2595136841
additional particles by @HoovyTube 

Contact me:
instagram.com/dafuqboomtv
blugrayguy@gmail.com",2024-08-31T17:00:49Z,UCsSsgPaZ2GSmO6il8Cb5iGA,DaFuq!?Boom!,24,"['sfm animation', 'skibidi toilet vs cameramen', 'skibidi toilet', 'titan cameraman', 'titan speakerman', 'skibidi toilet all episodes', 'titan tv man']",PT3M16S,hd,false,11671009,690240,0,0,52143
iIw_ifzbZJw,"""അന്ന എന്ന് വിളിച്ചാൽ അവളും നോക്കും അമ്മയും നോക്കും ..ഫുൾ കൺഫ്യൂഷൻ ""","""അന്ന എന്ന് വിളിച്ചാൽ അവളും നോക്കും അമ്മയും നോക്കും ..ഫുൾ കൺഫ്യൂഷൻ ""

Bro Daddy || Today at 1 pm || Asianet Movies

#BroDaddy #Mohanlal #PrithvirajSukumaran #KalyaniPriyadarshan #Meena #AsianetMovies",2024-09-01T05:31:44Z,UCW08-HtmAqO08bsdF2_KF6A,Asianet Movies,24,[],PT6M9S,hd,false,192164,1371,0,0,28
sVM-7zQPFZU,My Bridal Shower | Diya Krishna | Ozy Talkies,"#ozytalkies #diyakrishna #aswinganesh

Events by : https://www.instagram.com/lizaraevents?igsh=MWZja2k1b2puazlqbg==",2024-08-29T06:14:01Z,UC7xWRuUfVSaNxmqovT2xuug,Ozy Talkies,22,[],PT49M38S,hd,false,1744206,39064,0,0,2584
OFu2hNJnKBw,EMIWAY BANTAI  - DEPENDENT KAUVE | OFFICIAL AUDIO |,"Lyrics :- https://genius.com/Genius-romanizations-emiway-bantai-dependent-kauve-romanized-lyrics

Audio credits:
Song :- Dependent Kauve
Artist & Lyrics :- Emiway Bantai 
Prod by :- ThatKidGoran
Mix & mastered by :- Emiway Bantai

Video Credits:
Edit:- VBreak

Original credits to pharse:- 
“I know”(@comedianmaheepsingh)


Merchandise here 👇🏻
https://www.bantai.in/product-category/merchandise



Follow Emiwaybantai :- 

Instagram / https://instagram.com/emiwaybantai?igshid=Zjc2ZTc4Nzk=

Twitter / 
https://twitter.com/emiwaytweets?s=11&t=LTwkOm874W90GUY2E0M0Wg

Facebook / https://www.facebook.com/emiwayofficial?mibextid=LQQJ4d",2024-08-29T18:03:46Z,UCHmk8iNJHvf5mGN6_pkPc7g,Emiway Bantai,10,"['emiwaybantai', 'emiway', 'bantai', 'dependent kauve', 'independent', 'hip hop', 'ihh', 'indian hip hop']",PT5M37S,hd,false,2550057,329472,0,0,47244
